query,expected_document,expected_chunk,retrieved_document_1,retrieved_document_2,retrieved_document_3,retrieved_chunk_1,retrieved_chunk_2,retrieved_chunk_3,title_1,title_2,title_3,score_1,score_2,score_3,hit@1,hit@3,hit@5,reciprocal_rank,expected_document_in_vector,expected_chunk_in_vector,expected_chunk_after_rerank,diagnosis,diagnosis_recommendation,error
What are the two methods readers can use to log into their HKPL online accounts without memorising the 'online passwords'?,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c3:64e2d235f0513e4f,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c4:04d98e0a273046f8,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c3:17f0ee746d74e5c6,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c3:64e2d235f0513e4f,Hong Kong Public Libraries - Frequently Asked Questions,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,0.9999256134033203,0.9997544884681702,0.9997279047966003,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"If readers bound their library accounts to the ""iAM Smart"" accounts before 7 June 2022, do they still have to bind the accounts again or change the password after the implementation of the new password measure in order to log into their library accounts?",d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c4:3c9dbdec9126b53d,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c4:04d98e0a273046f8,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c4:3c9dbdec9126b53d,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c5:40513bbf7bf3f8a4,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,Hong Kong Public Libraries - Frequently Asked Questions,0.9998462200164795,0.9998127222061157,0.9996457099914551,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"Does the new measure on enhancement of 'online passwords' apply to the telephone renewal service, self-checkout machines, or self-service library stations?",d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c5:ea35ce4f9d5d5472,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c6:2310753e15296131,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c5:ea35ce4f9d5d5472,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c6:3c493756053c75e8,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,HKPL FAQ,0.9994736909866333,0.9993444085121155,0.9975321292877197,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Why are readers required to provide the HKID number or date of birth when changing the default online password?,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c6:3c493756053c75e8,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c6:2310753e15296131,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c6:3c493756053c75e8,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c0:0665e6b50f2496ce,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,HKPL FAQ,0.9997273087501526,0.9993264079093933,0.9989067316055298,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which library in the Pearl River Delta Digital Libraries Network offers reference enquiry service only in Chinese?,dacff2be-f7e2-4ad5-abd9-ea20420c7c27,dacff2be-f7e2-4ad5-abd9-ea20420c7c27:v1:s0:c0:9dcab75782f0ef96,a1a3b4a8-097e-47f3-a687-9e703228fdc5,dacff2be-f7e2-4ad5-abd9-ea20420c7c27,a1a3b4a8-097e-47f3-a687-9e703228fdc5,a1a3b4a8-097e-47f3-a687-9e703228fdc5:v1:s1:c0:4f52fb176a659148,dacff2be-f7e2-4ad5-abd9-ea20420c7c27:v1:s0:c0:9dcab75782f0ef96,a1a3b4a8-097e-47f3-a687-9e703228fdc5:v1:s0:c0:bdc0ac0d9b53c8fb,Hong Kong Public Libraries - Guangdong & Macau Libraries Internet Reference Enquiry Service,Hong Kong Public Libraries - Pearl River Delta Digital Libraries Network,Hong Kong Public Libraries - Guangdong & Macau Libraries Internet Reference Enquiry Service,0.9998319149017334,0.9985707998275757,0.9916607737541199,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the name of the HKPL collection dedicated to digital resources of ancient Chinese books?,de0e7f69-abaa-47a4-9a6a-edf1176a11bc,de0e7f69-abaa-47a4-9a6a-edf1176a11bc:v1:s11:c0:f4c2c688c1a22e0d,76a75c34-0ec9-48bb-8ab0-675b41db78b0,e10f6ca5-51af-4882-bced-65ceaf5edc94,de0e7f69-abaa-47a4-9a6a-edf1176a11bc,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s4:c11:b63f2da5f40ed89e,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s11:c0:f4c2c688c1a22e0d,de0e7f69-abaa-47a4-9a6a-edf1176a11bc:v1:s11:c0:f4c2c688c1a22e0d,Hong Kong Public Libraries - Ask a Librarian FAQs,Hong Kong Public Libraries,Hong Kong Public Libraries,0.6836161628618413,0.6812752675250026,0.6800257968917977,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Are reference materials kept on shelves accessible to non-registered library users?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s0:c0:3da8b6eca6f173fc,97955e67-2c0b-5bac-9a94-0bbde0d69508,76a75c34-0ec9-48bb-8ab0-675b41db78b0,de170ef9-b843-4b28-9c30-e2ea60e7e69e,97955e67-2c0b-5bac-9a94-0bbde0d69508:v1:s0:c0:092edd7325b8c0a8,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s2:c0:6e495ba7a6fda810,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s0:c0:3da8b6eca6f173fc,HKPL Ask a Librarian FAQ,Hong Kong Public Libraries - Ask a Librarian FAQs,HKPL FAQ CSV,0.999941349029541,0.9996729493141174,0.9994988441467285,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What types of e-resources does the HKPL currently provide to readers?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s10:c0:931e599de3adbed3,5fd5d813-e971-5354-a62e-5fbafb19c52b,de170ef9-b843-4b28-9c30-e2ea60e7e69e,76a75c34-0ec9-48bb-8ab0-675b41db78b0,5fd5d813-e971-5354-a62e-5fbafb19c52b:v1:s10:c0:07c2af16ad1f9349,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s10:c0:931e599de3adbed3,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s4:c2:18ae63e4218367c3,HKPL Ask a Librarian FAQ,HKPL FAQ CSV,Hong Kong Public Libraries - Ask a Librarian FAQs,0.9999862909317017,0.9997479319572449,0.9996801018714905,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which e-resources for children are accessible at computers in libraries or via the Internet?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s11:c0:c73b9c62d3220a87,a5d71e63-0316-515b-b7da-1e80c3b66ece,8af6d617-4567-59da-8d35-d6cdbb7b7c87,45ed16b1-3d86-5839-92f5-1505f67c4382,a5d71e63-0316-515b-b7da-1e80c3b66ece:v1:s11:c0:87b43f9e4932b7b1,8af6d617-4567-59da-8d35-d6cdbb7b7c87:v1:s13:c0:1b3a8ffd39a1b84a,45ed16b1-3d86-5839-92f5-1505f67c4382:v1:s9:c0:10113fbb7dde7ecc,HKPL Ask a Librarian FAQ,HKPL Ask a Librarian FAQ,HKPL Ask a Librarian FAQ,0.9999558925628662,0.9996829628944397,0.9996771216392517,False,False,True,0.2,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which e-resources on STEAM are available at computers in libraries or via the Internet?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s12:c0:77a640e1457c0a3b,9c2cec7d-9e9b-52d7-9573-3adbdddff84f,8af6d617-4567-59da-8d35-d6cdbb7b7c87,a5d71e63-0316-515b-b7da-1e80c3b66ece,9c2cec7d-9e9b-52d7-9573-3adbdddff84f:v1:s12:c0:efe662579897e13f,8af6d617-4567-59da-8d35-d6cdbb7b7c87:v1:s13:c0:1b3a8ffd39a1b84a,a5d71e63-0316-515b-b7da-1e80c3b66ece:v1:s11:c0:87b43f9e4932b7b1,HKPL Ask a Librarian FAQ,HKPL Ask a Librarian FAQ,HKPL Ask a Librarian FAQ,0.999922513961792,0.9994944334030151,0.9993934631347656,False,False,True,0.2,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Can registered readers access all e-books and some e-databases via the Internet?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s13:c0:5ef9c87d888a3091,8af6d617-4567-59da-8d35-d6cdbb7b7c87,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,e87fdfba-b063-50fd-b597-e9ea82587c6a,8af6d617-4567-59da-8d35-d6cdbb7b7c87:v1:s13:c0:1b3a8ffd39a1b84a,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s0:c0:7dee3ae4f6ebc70f,e87fdfba-b063-50fd-b597-e9ea82587c6a:v1:s14:c0:c4fdd390a93aa395,HKPL Ask a Librarian FAQ,Hong Kong Public Libraries - e-Databases,HKPL Ask a Librarian FAQ,0.9999243021011353,0.9997913837432861,0.998855471611023,False,False,True,0.2,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How can members of the public access e-books using library facilities?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s14:c0:18ea0216daa1a0bc,8af6d617-4567-59da-8d35-d6cdbb7b7c87,e87fdfba-b063-50fd-b597-e9ea82587c6a,76a75c34-0ec9-48bb-8ab0-675b41db78b0,8af6d617-4567-59da-8d35-d6cdbb7b7c87:v1:s13:c0:1b3a8ffd39a1b84a,e87fdfba-b063-50fd-b597-e9ea82587c6a:v1:s14:c0:c4fdd390a93aa395,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s4:c4:9b02c25d43b09d30,HKPL Ask a Librarian FAQ,HKPL Ask a Librarian FAQ,Hong Kong Public Libraries - Ask a Librarian FAQs,0.9999220371246338,0.999882698059082,0.9992724061012268,False,False,True,0.2,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the loan quota and period rules for e-book collections at Hong Kong Public Libraries?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s15:c0:1ec4352b304032cf,de170ef9-b843-4b28-9c30-e2ea60e7e69e,26434753-0851-50af-aa37-4c2e3e1a90e7,4ba7981b-3dbc-4ab8-b3c7-380782a67dd1,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s15:c0:1ec4352b304032cf,26434753-0851-50af-aa37-4c2e3e1a90e7:v1:s15:c0:0f5acf6123bbd343,4ba7981b-3dbc-4ab8-b3c7-380782a67dd1:v1:s0:c0:a6eb0b9c688d5d95,HKPL FAQ CSV,HKPL Ask a Librarian FAQ,Hong Kong Public Libraries - Pop-up e-Book,0.999591588973999,0.9990291595458984,0.9979875087738037,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which e-databases of the HKPL allow readers to access e-magazines via the Internet?,de170ef9-b843-4b28-9c30-e2ea60e7e69e,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s16:c0:2c700131459750b3,ce18a00e-31d7-52bb-9d1a-9b9ee318aa00,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,de170ef9-b843-4b28-9c30-e2ea60e7e69e,ce18a00e-31d7-52bb-9d1a-9b9ee318aa00:v1:s16:c0:8aeca4c42e2be557,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s0:c0:7dee3ae4f6ebc70f,de170ef9-b843-4b28-9c30-e2ea60e7e69e:v1:s16:c0:2c700131459750b3,HKPL Ask a Librarian FAQ,Hong Kong Public Libraries - e-Databases,HKPL FAQ CSV,0.9999563694000244,0.9998998641967773,0.9994901418685913,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What round-the-clock services are provided by the Self-service Library Stations launched by the Hong Kong Public Libraries?,de4d942e-cc1d-4865-b5a0-afb73ee7eec7,de4d942e-cc1d-4865-b5a0-afb73ee7eec7:v1:s0:c0:ad1559586692f5bd,de4d942e-cc1d-4865-b5a0-afb73ee7eec7,541f0dc3-0208-4c7b-b452-167f12e4932c,541f0dc3-0208-4c7b-b452-167f12e4932c,de4d942e-cc1d-4865-b5a0-afb73ee7eec7:v1:s0:c0:ad1559586692f5bd,541f0dc3-0208-4c7b-b452-167f12e4932c:v1:s0:c0:ce1330187f935634,541f0dc3-0208-4c7b-b452-167f12e4932c:v1:s4:c0:7097356d2a3d8aae,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Station Catalogue,Hong Kong Public Libraries - Station Catalogue,0.9997648596763611,0.9993847608566284,0.9984080791473389,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the name of the HKPL website section dedicated to resources regarding sports and physical activity?,e10f6ca5-51af-4882-bced-65ceaf5edc94,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s11:c0:f4c2c688c1a22e0d,9e9ca7da-8451-4aaa-902b-1a913d1ef33f,e10f6ca5-51af-4882-bced-65ceaf5edc94,de0e7f69-abaa-47a4-9a6a-edf1176a11bc,9e9ca7da-8451-4aaa-902b-1a913d1ef33f:v1:s10:c0:83b2023565e60082,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s10:c0:83b2023565e60082,de0e7f69-abaa-47a4-9a6a-edf1176a11bc:v1:s10:c0:83b2023565e60082,Hong Kong Public Libraries,Hong Kong Public Libraries,Hong Kong Public Libraries,0.9938544631004333,0.9936884641647339,0.9934169054031372,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"When and where is the Storytelling for Children session held on Saturday, June 27, 2026?",e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s10:c0:aa3af05a57ff44fc,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s10:c0:aa3af05a57ff44fc,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s8:c0:f19ce1f3ad02b94f,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s13:c0:de5a07ca4f14aca2,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.9999680519104004,0.9999518394470215,0.99973064661026,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the Storytelling for Children session held on 2026/6/21?,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s11:c0:39b4ea0522494daa,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s11:c0:39b4ea0522494daa,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s10:c0:aa3af05a57ff44fc,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s8:c0:f19ce1f3ad02b94f,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.9999818801879883,0.9998537302017212,0.9996182918548584,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the 'Smart・Stylish・Fresh Experience Series - Introduction to Self-services / e-Reading / Digital Collections (Adult)' session held?,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s15:c0:871ddd17a3d770d6,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s15:c0:871ddd17a3d770d6,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s18:c0:4dfcd32127efd967,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s17:c0:accb7ebed242dc12,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.9999783039093018,0.9998869895935059,0.9998574256896973,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the 'Smart・Stylish・Fresh Experience Series - Introduction to Self-services / e-Reading / Digital Collections (Junior/Youth)' session held?,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s17:c0:accb7ebed242dc12,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s18:c0:4dfcd32127efd967,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s17:c0:accb7ebed242dc12,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s15:c0:871ddd17a3d770d6,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.9999650716781616,0.9999630451202393,0.9998960494995117,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates for the Roving Exhibition on Mosquito Control and Prevention of Dengue Fever at Tuen Mun Public Library?,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s20:c0:7bb8db25389010ec,e680a689-c355-47bf-ac4c-40778ae3cb7b,e680a689-c355-47bf-ac4c-40778ae3cb7b,d22fadb8-5a7a-4244-84d1-ddc497f89c60,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s20:c0:7bb8db25389010ec,e680a689-c355-47bf-ac4c-40778ae3cb7b:v1:s19:c0:028602cd8efe65bc,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s3:c0:7d47922b9d477970,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Exhibitions,0.9999865293502808,0.9931482672691345,0.9637426733970642,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the arrangements for static libraries if a Tropical Cyclone Warning Signal No.8 or above is in force before library opening hours?,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,0.7939871549606323,0.7433072550090333,0.6923582553863525,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the opening arrangements for static libraries if a Black Rainstorm Warning Signal is cancelled less than 3 hours before the normal closing time?,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c1:6e970679f562f64a,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c1:6e970679f562f64a,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,0.7490445225861384,0.717011711508385,0.7078686182420623,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the arrangements for public libraries if a Tropical Cyclone Warning Signal is issued during library opening hours?,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,0.8313086032867432,0.8003876447793143,0.7737406492233276,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Under what condition will libraries remain closed if the signal is cancelled or lowered to Signal No.3 or below?,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c3:7f5c3dc12b8e8a32,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c3:7f5c3dc12b8e8a32,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,0.774291726862398,0.7457580637119473,0.7399654829481546,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Under what specific conditions will mobile library service remain suspended on a day if the Tropical Cyclone Warning Signal No.8 is cancelled or lowered to Signal No.3 or below at or after 10 a.m.?,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3,ee041c98-0489-4bab-9876-283fd370654f,8c687299-209f-483c-b43a-b368b07545fb,6ffe34b8-5a77-46bc-a68e-c4f08695c434,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3,8c687299-209f-483c-b43a-b368b07545fb:v1:s0:c0:aafd4976bd6fee48,6ffe34b8-5a77-46bc-a68e-c4f08695c434:v1:s0:c0:2a17122927160478,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,0.8173477053642273,0.7364718914031982,0.729058027267456,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Where can one find the text of the Law of the People's Republic of China on Safeguarding National Security in the Hong Kong Special Administrative Region?,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s17:c0:9908770df93b2393,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s27:c0:6639be64a65790fa,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s39:c0:cd8984d7ed7fbe2b,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s25:c0:dc7f4964faef569e,Hong Kong Public Libraries - National Security Education Resources,Hong Kong Public Libraries - National Security Education Resources,Hong Kong Public Libraries - National Security Education Resources,0.9998395442962646,0.9997826814651489,0.9997597336769104,True,True,True,1.0,True,True,False,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,
What is the purpose of National Security Education Day?,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s1:c0:fd976dd55b826ce5,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s1:c0:fd976dd55b826ce5,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s7:c0:e5124e8b710ddc9a,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s45:c0:f04cd303e6437bb5,Hong Kong Public Libraries - National Security Education Resources,Hong Kong Public Libraries - National Security Education Resources,Hong Kong Public Libraries - National Security Education Resources,0.9998115301132202,0.9876894950866699,0.9845985174179077,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
